site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a
site_54.32_11.55,1991,Mytilus edulis,54.32,11.55,25.0,25.0,3,S0,24.915254237288135,6.6525423728813555,12.280366844067796,10.082627118644067,14.982661016949152,6.76322033898305,0.5905084745762712,0.74,13.8,4.28,3.357627118644068,0.32949152542372884,1.0101694915254238,19.4,1.2,8.08,1.587,2.7054237288135594
site_54.32_11.55,1991,Nephtys hombergii,54.32,11.55,25.0,25.0,26,S0,24.915254237288135,6.6525423728813555,12.280366844067796,10.082627118644067,14.982661016949152,6.76322033898305,0.5905084745762712,0.74,13.8,4.28,3.357627118644068,0.32949152542372884,1.0101694915254238,19.4,1.2,8.08,1.587,2.7054237288135594
site_54.32_11.55,1991,Oligochaeta,54.32,11.55,25.0,25.0,3,S0,24.915254237288135,6.6525423728813555,12.280366844067796,10.082627118644067,14.982661016949152,6.76322033898305,0.5905084745762712,0.74,13.8,4.28,3.357627118644068,0.32949152542372884,1.0101694915254238,19.4,1.2,8.08,1.587,2.7054237288135594
site_54.32_11.55,1991,Trochochaeta multisetosa,54.32,11.55,25.0,25.0,6,S0,24.915254237288135,6.6525423728813555,12.280366844067796,10.082627118644067,14.982661016949152,6.76322033898305,0.5905084745762712,0.74,13.8,4.28,3.357627118644068,0.32949152542372884,1.0101694915254238,19.4,1.2,8.08,1.587,2.7054237288135594
site_54.32_11.55,1992,Arctica islandica,54.32,11.55,25.0,25.0,43,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Corbula gibba,54.32,11.55,25.0,25.0,111,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Crangon crangon,54.32,11.55,25.0,25.0,2,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Diastylis rathkei,54.32,11.55,25.0,25.0,11,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Gastrosaccus spinifer,54.32,11.55,25.0,25.0,4,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Halicryptus spinulosus,54.32,11.55,25.0,25.0,4,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Polydora,54.32,11.55,25.0,25.0,319,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1992,Saduria entomon,54.32,11.55,25.0,25.0,2,S0,24.931506849315067,5.272602739726027,12.315068493150685,6.788082191780822,13.991123287671233,8.037397260273973,0.4979452054794521,0.7638356164383562,13.749315068493152,4.28,2.5986301369863014,0.3021917808219178,0.7493150684931508,19.4,1.2,8.08,1.587,1.7547945205479452
site_54.32_11.55,1993,Ampharete baltica,54.32,11.55,25.0,25.0,6,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Arctica islandica,54.32,11.55,25.0,25.0,57,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Corbula gibba,54.32,11.55,25.0,25.0,31,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Corophium volutator,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Diastylis rathkei,54.32,11.55,25.0,25.0,9,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Gastrosaccus spinifer,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Halicryptus spinulosus,54.32,11.55,25.0,25.0,25,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Hydrobia ulvae,54.32,11.55,25.0,25.0,25,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Microdeutopus gryllotalpa,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Mysella bidentata,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Mytilus edulis,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Nephtys caeca,54.32,11.55,25.0,25.0,3,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Polydora,54.32,11.55,25.0,25.0,160,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1993,Pygospio elegans,54.32,11.55,25.0,25.0,9,S0,24.5,4.640277777777778,12.323290078472223,7.882638888888888,14.90134722222222,6.313055555555556,0.5280555555555556,2.54,17.477777777777778,4.28,2.447222222222222,0.23166666666666666,0.7194444444444444,19.4,1.2,8.08,1.587,2.0204166666666667
site_54.32_11.55,1994,Abra alba,54.32,11.55,25.0,25.0,384,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Ampharete acutifrons,54.32,11.55,25.0,25.0,22,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Arctica islandica,54.32,11.55,25.0,25.0,85,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Bylgides sarsi,54.32,11.55,25.0,25.0,19,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Capitella capitata,54.32,11.55,25.0,25.0,14,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Corbula gibba,54.32,11.55,25.0,25.0,63,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Diastylis rathkei,54.32,11.55,25.0,25.0,104,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Gastrosaccus spinifer,54.32,11.55,25.0,25.0,6,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Halicryptus spinulosus,54.32,11.55,25.0,25.0,22,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Heteromastus filiformis,54.32,11.55,25.0,25.0,31,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Lagis koreni,54.32,11.55,25.0,25.0,730,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Mya arenaria,54.32,11.55,25.0,25.0,6,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Mytilus edulis,54.32,11.55,25.0,25.0,3,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Nephtys hombergii,54.32,11.55,25.0,25.0,19,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Phyllodoce (Anaitides) mucosa,54.32,11.55,25.0,25.0,16,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Polydora ciliata,54.32,11.55,25.0,25.0,138,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Scoloplos armiger,54.32,11.55,25.0,25.0,25,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1994,Trochochaeta multisetosa,54.32,11.55,25.0,25.0,13,S0,24.867088607594937,5.393037974683544,11.835003230379748,9.234151898734178,15.445367088607595,7.007341772151899,0.2830379746835443,2.54,10.553164556962026,4.28,3.231012658227848,0.24367088607594936,0.8531645569620254,19.4,1.2,8.08,1.587,2.7184177215189873
site_54.32_11.55,1995,Arctica islandica,54.32,11.55,25.0,25.0,60,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Bylgides sarsi,54.32,11.55,25.0,25.0,3,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Corbula gibba,54.32,11.55,25.0,25.0,13,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Diastylis rathkei,54.32,11.55,25.0,25.0,31,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Gastrosaccus spinifer,54.32,11.55,25.0,25.0,9,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Halicryptus spinulosus,54.32,11.55,25.0,25.0,19,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Heteromastus filiformis,54.32,11.55,25.0,25.0,22,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Nephtys hombergii,54.32,11.55,25.0,25.0,6,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Paraonis fulgens,54.32,11.55,25.0,25.0,6,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Polydora (Polydora) quadrilobata,54.32,11.55,25.0,25.0,3,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1995,Polydora ciliata,54.32,11.55,25.0,25.0,66,S0,24.730964467005077,6.9847715736040605,12.382052264213199,8.435522842639594,14.708365482233502,6.716852791878173,0.41258883248730965,2.54,15.13248730964467,4.28,3.617258883248731,0.45390862944162436,0.6832487309644669,19.4,1.2,8.08,1.587,2.074720812182741
site_54.32_11.55,1997,Abra alba,54.32,11.55,25.0,25.0,279,S0,23.79310344827586,7.689655172413793,12.276986096551726,6.893620689655172,14.058379310344828,7.855862068965517,0.16000000000000003,0.49,7.558620689655172,4.28,2.103448275862069,0.27965517241379306,1.0413793103448277,15.0,1.2,8.08,1.587,1.3724137931034481
site_54.32_11.55,1997,Ampharete acutifrons,54.32,11.55,25.0,25.0,13,S0,23.79310344827586,7.689655172413793,12.276986096551726,6.893620689655172,14.058379310344828,7.855862068965517,0.16000000000000003,0.49,7.558620689655172,4.28,2.103448275862069,0.27965517241379306,1.0413793103448277,15.0,1.2,8.08,1.587,1.3724137931034481
site_54.32_11.55,1997,Ampharete baltica,54.32,11.55,25.0,25.0,2,S0,23.79310344827586,7.689655172413793,12.276986096551726,6.893620689655172,14.058379310344828,7.855862068965517,0.16000000000000003,0.49,7.558620689655172,4.28,2.103448275862069,0.27965517241379306,1.0413793103448277,15.0,1.2,8.08,1.587,1.3724137931034481
site_54.32_11.55,1997,Arctica islandica,54.32,11.55,25.0,25.0,74,S0,23.79310344827586,7.689655172413793,12.276986096551726,6.893620689655172,14.058379310344828,7.855862068965517,0.16000000000000003,0.49,7.558620689655172,4.28,2.103448275862069,0.27965517241379306,1.0413793103448277,15.0,1.2,8.08,1.587,1.3724137931034481
site_54.32_11.55,1997,Bylgides sarsi,54.32,11.55,25.0,25.0,17,S0,23.79310344827586,7.689655172413793,12.276986096551726,6.893620689655172,14.058379310344828,7.855862068965517,0.16000000000000003,0.49,7.558620689655172,4.28,2.103448275862069,0.27965517241379306,1.0413793103448277,15.0,1.2,8.08,1.587,1.3724137931034481
