id,datasetid,datecollected,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,scientificname,aphiaid,scientificnameaccepted,modified,institutioncode,collectioncode,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,seasoncollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,startdecimallongitude,enddecimallongitude,startdecimallatitude,enddecimallatitude,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificnameauthorship,scientificnameid,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,aphiaidaccepted,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,eventid,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,dnaderived,verbatimidentification,higherclassification,taxonid,"AreaBedSamp (m^2)","Count (Dmnless)"
30527554,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Actinia equina",http://marinespecies.org/aphia.php?p=taxdetails&id=100803,"Actinia equina",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494621_urn:lsid:marinespecies.org:taxname:100803,"(Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:100803,Species,Animalia,Cnidaria,Hexacorallia,Actiniaria,Actiniidae,Actinia,,equina,,http://marinespecies.org/aphia.php?p=taxdetails&id=100803,,MaterialSample,,494621_urn:lsid:marinespecies.org:taxname:100803,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29267,,,,,,,,,,,,,,,,,false,,,,0.3,3
30527555,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Arctica islandica",http://marinespecies.org/aphia.php?p=taxdetails&id=138802,"Arctica islandica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494622_urn:lsid:marinespecies.org:taxname:138802,"(Linnaeus, 1767)",urn:lsid:marinespecies.org:taxname:138802,Species,Animalia,Mollusca,Bivalvia,Venerida,Arcticidae,Arctica,,islandica,,http://marinespecies.org/aphia.php?p=taxdetails&id=138802,,MaterialSample,,494622_urn:lsid:marinespecies.org:taxname:138802,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29268,,,,,,,,,,,,,,,,,false,,,,0.3,63
30527556,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Corbula gibba",http://marinespecies.org/aphia.php?p=taxdetails&id=139410,"Corbula gibba",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494623_urn:lsid:marinespecies.org:taxname:139410,"(Olivi, 1792)",urn:lsid:marinespecies.org:taxname:139410,Species,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,Corbula,,gibba,,http://marinespecies.org/aphia.php?p=taxdetails&id=378492,,MaterialSample,,494623_urn:lsid:marinespecies.org:taxname:139410,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29269,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527557,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Electra crustulenta",http://marinespecies.org/aphia.php?p=taxdetails&id=111353,"Electra crustulenta",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494624_urn:lsid:marinespecies.org:taxname:111353,"(Pallas, 1766)",urn:lsid:marinespecies.org:taxname:111353,Species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra,,crustulenta,,http://marinespecies.org/aphia.php?p=taxdetails&id=467577,,MaterialSample,,494624_urn:lsid:marinespecies.org:taxname:111353,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29270,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527558,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Diastylis rathkei",http://marinespecies.org/aphia.php?p=taxdetails&id=110487,"Diastylis rathkei",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494625_urn:lsid:marinespecies.org:taxname:110487,"(Krøyer, 1841)",urn:lsid:marinespecies.org:taxname:110487,Species,Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,rathkei,,http://marinespecies.org/aphia.php?p=taxdetails&id=110487,,MaterialSample,,494625_urn:lsid:marinespecies.org:taxname:110487,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29271,,,,,,,,,,,,,,,,,false,,,,0.3,9
30527559,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Heteromastus filiformis",http://marinespecies.org/aphia.php?p=taxdetails&id=129884,"Heteromastus filiformis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494626_urn:lsid:marinespecies.org:taxname:129884,"(Claparède, 1864)",urn:lsid:marinespecies.org:taxname:129884,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Heteromastus,,filiformis,,http://marinespecies.org/aphia.php?p=taxdetails&id=129884,,MaterialSample,,494626_urn:lsid:marinespecies.org:taxname:129884,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29272,,,,,,,,,,,,,,,,,false,,,,0.3,3
30527560,https://marineinfo.org/id/dataset/601,2002-10-16T00:00:00,54.32,11.55,,"Halicryptus spinulosus",http://marinespecies.org/aphia.php?p=taxdetails&id=101156,"Halicryptus spinulosus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2002,,,10,,,16,,,autumn,,,,,,,,,,,,,,,,25,25,494627_urn:lsid:marinespecies.org:taxname:101156,"von Siebold, 1849",urn:lsid:marinespecies.org:taxname:101156,Species,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,spinulosus,,http://marinespecies.org/aphia.php?p=taxdetails&id=101156,,MaterialSample,,494627_urn:lsid:marinespecies.org:taxname:101156,,,,,,,,,,30,ze3_2002-10-16_54.32_25_29273,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527561,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Abra alba",http://marinespecies.org/aphia.php?p=taxdetails&id=141433,"Abra alba",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494628_urn:lsid:marinespecies.org:taxname:141433,"(W. Wood, 1802)",urn:lsid:marinespecies.org:taxname:141433,Species,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Abra,,alba,,http://marinespecies.org/aphia.php?p=taxdetails&id=141433,,MaterialSample,,494628_urn:lsid:marinespecies.org:taxname:141433,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29274,,,,,,,,,,,,,,,,,false,,,,0.3,135
30527562,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Arctica islandica",http://marinespecies.org/aphia.php?p=taxdetails&id=138802,"Arctica islandica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494629_urn:lsid:marinespecies.org:taxname:138802,"(Linnaeus, 1767)",urn:lsid:marinespecies.org:taxname:138802,Species,Animalia,Mollusca,Bivalvia,Venerida,Arcticidae,Arctica,,islandica,,http://marinespecies.org/aphia.php?p=taxdetails&id=138802,,MaterialSample,,494629_urn:lsid:marinespecies.org:taxname:138802,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29275,,,,,,,,,,,,,,,,,false,,,,0.3,28
30527563,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Mytilus edulis",http://marinespecies.org/aphia.php?p=taxdetails&id=140480,"Mytilus edulis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494630_urn:lsid:marinespecies.org:taxname:140480,"Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:140480,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,edulis,,http://marinespecies.org/aphia.php?p=taxdetails&id=140480,,MaterialSample,,494630_urn:lsid:marinespecies.org:taxname:140480,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29276,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527564,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Callopora lineata",http://marinespecies.org/aphia.php?p=taxdetails&id=111197,"Callopora lineata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494631_urn:lsid:marinespecies.org:taxname:111197,"(Linnaeus, 1767)",urn:lsid:marinespecies.org:taxname:111197,Species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Callopora,,lineata,,http://marinespecies.org/aphia.php?p=taxdetails&id=111197,,MaterialSample,,494631_urn:lsid:marinespecies.org:taxname:111197,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29277,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527565,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Electra crustulenta",http://marinespecies.org/aphia.php?p=taxdetails&id=111353,"Electra crustulenta",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494632_urn:lsid:marinespecies.org:taxname:111353,"(Pallas, 1766)",urn:lsid:marinespecies.org:taxname:111353,Species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra,,crustulenta,,http://marinespecies.org/aphia.php?p=taxdetails&id=467577,,MaterialSample,,494632_urn:lsid:marinespecies.org:taxname:111353,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29278,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527566,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Eucratea loricata",http://marinespecies.org/aphia.php?p=taxdetails&id=111361,"Eucratea loricata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494633_urn:lsid:marinespecies.org:taxname:111361,"(Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:111361,Species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,,loricata,,http://marinespecies.org/aphia.php?p=taxdetails&id=111361,,MaterialSample,,494633_urn:lsid:marinespecies.org:taxname:111361,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29279,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527567,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Balanus crenatus",http://marinespecies.org/aphia.php?p=taxdetails&id=106215,"Balanus crenatus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494634_urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",urn:lsid:marinespecies.org:taxname:106215,Species,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,,crenatus,,http://marinespecies.org/aphia.php?p=taxdetails&id=106215,,MaterialSample,,494634_urn:lsid:marinespecies.org:taxname:106215,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29280,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527568,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Diastylis rathkei",http://marinespecies.org/aphia.php?p=taxdetails&id=110487,"Diastylis rathkei",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494635_urn:lsid:marinespecies.org:taxname:110487,"(Krøyer, 1841)",urn:lsid:marinespecies.org:taxname:110487,Species,Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,rathkei,,http://marinespecies.org/aphia.php?p=taxdetails&id=110487,,MaterialSample,,494635_urn:lsid:marinespecies.org:taxname:110487,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29281,,,,,,,,,,,,,,,,,false,,,,0.3,38
30527569,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Gastrosaccus spinifer",http://marinespecies.org/aphia.php?p=taxdetails&id=120020,"Gastrosaccus spinifer",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494636_urn:lsid:marinespecies.org:taxname:120020,"(Goës, 1864)",urn:lsid:marinespecies.org:taxname:120020,Species,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Gastrosaccus,,spinifer,,http://marinespecies.org/aphia.php?p=taxdetails&id=120020,,MaterialSample,,494636_urn:lsid:marinespecies.org:taxname:120020,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29282,,,,,,,,,,,,,,,,,false,,,,0.3,3
30527570,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Bylgides sarsi",http://marinespecies.org/aphia.php?p=taxdetails&id=130735,"Bylgides sarsi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494637_urn:lsid:marinespecies.org:taxname:130735,"(Kinberg in Malmgren, 1866)",urn:lsid:marinespecies.org:taxname:130735,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Bylgides,,sarsi,,http://marinespecies.org/aphia.php?p=taxdetails&id=130735,,MaterialSample,,494637_urn:lsid:marinespecies.org:taxname:130735,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29283,,,,,,,,,,,,,,,,,false,,,,0.3,50
30527571,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Capitella capitata",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,"Capitella capitata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494638_urn:lsid:marinespecies.org:taxname:129876,"(Fabricius, 1780)",urn:lsid:marinespecies.org:taxname:129876,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,,MaterialSample,,494638_urn:lsid:marinespecies.org:taxname:129876,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29284,,,,,,,,,,,,,,,,,false,,,,0.3,16
30527572,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Heteromastus filiformis",http://marinespecies.org/aphia.php?p=taxdetails&id=129884,"Heteromastus filiformis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494639_urn:lsid:marinespecies.org:taxname:129884,"(Claparède, 1864)",urn:lsid:marinespecies.org:taxname:129884,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Heteromastus,,filiformis,,http://marinespecies.org/aphia.php?p=taxdetails&id=129884,,MaterialSample,,494639_urn:lsid:marinespecies.org:taxname:129884,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29285,,,,,,,,,,,,,,,,,false,,,,0.3,9
30527573,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Lagis koreni",http://marinespecies.org/aphia.php?p=taxdetails&id=152367,"Lagis koreni",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494640_urn:lsid:marinespecies.org:taxname:152367,"Malmgren, 1866",urn:lsid:marinespecies.org:taxname:152367,Species,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Lagis,,koreni,,http://marinespecies.org/aphia.php?p=taxdetails&id=152367,,MaterialSample,,494640_urn:lsid:marinespecies.org:taxname:152367,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29286,,,,,,,,,,,,,,,,,false,,,,0.3,242
30527574,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Pherusa plumosa",http://marinespecies.org/aphia.php?p=taxdetails&id=130113,"Pherusa plumosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494641_urn:lsid:marinespecies.org:taxname:130113,"(Müller, 1776)",urn:lsid:marinespecies.org:taxname:130113,Species,Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Pherusa,,plumosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=130113,,MaterialSample,,494641_urn:lsid:marinespecies.org:taxname:130113,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29287,,,,,,,,,,,,,,,,,false,,,,0.3,6
30527575,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Phyllodoce (Anaitides) mucosa",http://marinespecies.org/aphia.php?p=taxdetails&id=130679,"Phyllodoce (Anaitides) mucosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494642_urn:lsid:marinespecies.org:taxname:130679,"Örsted, 1843",urn:lsid:marinespecies.org:taxname:130679,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Anaitides,mucosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=334512,,MaterialSample,,494642_urn:lsid:marinespecies.org:taxname:130679,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29288,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527576,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Polydora caulleryi",http://marinespecies.org/aphia.php?p=taxdetails&id=178212,"Polydora caulleryi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494643_urn:lsid:marinespecies.org:taxname:178212,"Mesnil, 1897",urn:lsid:marinespecies.org:taxname:178212,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,caulleryi,,http://marinespecies.org/aphia.php?p=taxdetails&id=131116,,MaterialSample,,494643_urn:lsid:marinespecies.org:taxname:178212,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29289,,,,,,,,,,,,,,,,,false,,,,0.3,16
30527577,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Polydora ciliata",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,"Polydora ciliata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494644_urn:lsid:marinespecies.org:taxname:131141,"(Johnston, 1838)",urn:lsid:marinespecies.org:taxname:131141,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,,MaterialSample,,494644_urn:lsid:marinespecies.org:taxname:131141,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29290,,,,,,,,,,,,,,,,,false,,,,0.3,1
30527578,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Polydora (Polydora) quadrilobata",http://marinespecies.org/aphia.php?p=taxdetails&id=152360,"Polydora (Polydora) quadrilobata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494645_urn:lsid:marinespecies.org:taxname:152360,"Jacobi, 1883",urn:lsid:marinespecies.org:taxname:152360,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora,quadrilobata,,http://marinespecies.org/aphia.php?p=taxdetails&id=131121,,MaterialSample,,494645_urn:lsid:marinespecies.org:taxname:152360,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29291,,,,,,,,,,,,,,,,,false,,,,0.3,19
30527579,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Pseudopolydora pulchra",http://marinespecies.org/aphia.php?p=taxdetails&id=131169,"Pseudopolydora pulchra",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494646_urn:lsid:marinespecies.org:taxname:131169,"(Carazzi, 1893)",urn:lsid:marinespecies.org:taxname:131169,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,,pulchra,,http://marinespecies.org/aphia.php?p=taxdetails&id=131169,,MaterialSample,,494646_urn:lsid:marinespecies.org:taxname:131169,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29292,,,,,,,,,,,,,,,,,false,,,,0.3,3
30527580,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Scoloplos armiger",http://marinespecies.org/aphia.php?p=taxdetails&id=130537,"Scoloplos armiger",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494647_urn:lsid:marinespecies.org:taxname:130537,"(Müller, 1776)",urn:lsid:marinespecies.org:taxname:130537,Species,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,armiger,,http://marinespecies.org/aphia.php?p=taxdetails&id=130537,,MaterialSample,,494647_urn:lsid:marinespecies.org:taxname:130537,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29293,,,,,,,,,,,,,,,,,false,,,,0.3,13
30527581,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Trochochaeta multisetosa",http://marinespecies.org/aphia.php?p=taxdetails&id=131576,"Trochochaeta multisetosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494648_urn:lsid:marinespecies.org:taxname:131576,"(Örsted, 1844)",urn:lsid:marinespecies.org:taxname:131576,Species,Animalia,Annelida,Polychaeta,Spionida,Trochochaetidae,Trochochaeta,,multisetosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=131576,,MaterialSample,,494648_urn:lsid:marinespecies.org:taxname:131576,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29294,,,,,,,,,,,,,,,,,false,,,,0.3,9
30527582,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Halicryptus spinulosus",http://marinespecies.org/aphia.php?p=taxdetails&id=101156,"Halicryptus spinulosus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494649_urn:lsid:marinespecies.org:taxname:101156,"von Siebold, 1849",urn:lsid:marinespecies.org:taxname:101156,Species,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,spinulosus,,http://marinespecies.org/aphia.php?p=taxdetails&id=101156,,MaterialSample,,494649_urn:lsid:marinespecies.org:taxname:101156,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29295,,,,,,,,,,,,,,,,,false,,,,0.3,28
30527583,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.32,11.55,,"Priapulus caudatus",http://marinespecies.org/aphia.php?p=taxdetails&id=101160,"Priapulus caudatus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,25,25,494650_urn:lsid:marinespecies.org:taxname:101160,"Lamarck, 1816",urn:lsid:marinespecies.org:taxname:101160,Species,Animalia,Priapulida,,Priapulomorpha,Priapulidae,Priapulus,,caudatus,,http://marinespecies.org/aphia.php?p=taxdetails&id=101160,,MaterialSample,,494650_urn:lsid:marinespecies.org:taxname:101160,,,,,,,,,,30,ze3_2003-10-14_54.32_25_29296,,,,,,,,,,,,,,,,,false,,,,0.3,13
30527584,https://marineinfo.org/id/dataset/601,2004-10-30T00:00:00,54.32,11.55,,"Abra alba",http://marinespecies.org/aphia.php?p=taxdetails&id=141433,"Abra alba",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2004,,,10,,,30,,,autumn,,,,,,,,,,,,,,,,25,25,494651_urn:lsid:marinespecies.org:taxname:141433,"(W. Wood, 1802)",urn:lsid:marinespecies.org:taxname:141433,Species,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Abra,,alba,,http://marinespecies.org/aphia.php?p=taxdetails&id=141433,,MaterialSample,,494651_urn:lsid:marinespecies.org:taxname:141433,,,,,,,,,,30,ze3_2004-10-30_54.32_25_29297,,,,,,,,,,,,,,,,,false,,,,0.3,170
